origin_index,origin_utc,horizon_days,window_end_exclusive_utc,magnitude_threshold,primary,numerical_check
36,2007-09-10T00:00:00Z,7,2007-09-17T00:00:00Z,5.5,0,0
36,2007-09-10T00:00:00Z,30,2007-10-10T00:00:00Z,3.5,0,0
36,2007-09-10T00:00:00Z,30,2007-10-10T00:00:00Z,4.5,0,0
36,2007-09-10T00:00:00Z,30,2007-10-10T00:00:00Z,5.5,0,0
37,2007-09-17T00:00:00Z,1,2007-09-18T00:00:00Z,3.5,0,0
37,2007-09-17T00:00:00Z,1,2007-09-18T00:00:00Z,4.5,0,0
37,2007-09-17T00:00:00Z,1,2007-09-18T00:00:00Z,5.5,0,0
37,2007-09-17T00:00:00Z,7,2007-09-24T00:00:00Z,3.5,0,0
37,2007-09-17T00:00:00Z,7,2007-09-24T00:00:00Z,4.5,1,0
37,2007-09-17T00:00:00Z,7,2007-09-24T00:00:00Z,5.5,0,0
37,2007-09-17T00:00:00Z,30,2007-10-17T00:00:00Z,3.5,0,0
37,2007-09-17T00:00:00Z,30,2007-10-17T00:00:00Z,4.5,0,0
37,2007-09-17T00:00:00Z,30,2007-10-17T00:00:00Z,5.5,0,0
38,2007-09-24T00:00:00Z,1,2007-09-25T00:00:00Z,3.5,0,0
38,2007-09-24T00:00:00Z,1,2007-09-25T00:00:00Z,4.5,0,0
38,2007-09-24T00:00:00Z,1,2007-09-25T00:00:00Z,5.5,0,0
38,2007-09-24T00:00:00Z,7,2007-10-01T00:00:00Z,3.5,0,0
38,2007-09-24T00:00:00Z,7,2007-10-01T00:00:00Z,4.5,1,0
38,2007-09-24T00:00:00Z,7,2007-10-01T00:00:00Z,5.5,0,0
38,2007-09-24T00:00:00Z,30,2007-10-24T00:00:00Z,3.5,0,0
38,2007-09-24T00:00:00Z,30,2007-10-24T00:00:00Z,4.5,0,0
38,2007-09-24T00:00:00Z,30,2007-10-24T00:00:00Z,5.5,0,0
39,2007-10-01T00:00:00Z,1,2007-10-02T00:00:00Z,3.5,0,0
39,2007-10-01T00:00:00Z,1,2007-10-02T00:00:00Z,4.5,0,0
39,2007-10-01T00:00:00Z,1,2007-10-02T00:00:00Z,5.5,0,0
39,2007-10-01T00:00:00Z,7,2007-10-08T00:00:00Z,3.5,0,0
39,2007-10-01T00:00:00Z,7,2007-10-08T00:00:00Z,4.5,1,0
39,2007-10-01T00:00:00Z,7,2007-10-08T00:00:00Z,5.5,0,0
39,2007-10-01T00:00:00Z,30,2007-10-31T00:00:00Z,3.5,0,0
39,2007-10-01T00:00:00Z,30,2007-10-31T00:00:00Z,4.5,0,0
39,2007-10-01T00:00:00Z,30,2007-10-31T00:00:00Z,5.5,0,0
40,2007-10-08T00:00:00Z,1,2007-10-09T00:00:00Z,3.5,0,1
40,2007-10-08T00:00:00Z,1,2007-10-09T00:00:00Z,4.5,0,1
40,2007-10-08T00:00:00Z,1,2007-10-09T00:00:00Z,5.5,0,1
40,2007-10-08T00:00:00Z,7,2007-10-15T00:00:00Z,3.5,0,1
40,2007-10-08T00:00:00Z,7,2007-10-15T00:00:00Z,4.5,1,1
40,2007-10-08T00:00:00Z,7,2007-10-15T00:00:00Z,5.5,0,1
40,2007-10-08T00:00:00Z,30,2007-11-07T00:00:00Z,3.5,0,1
40,2007-10-08T00:00:00Z,30,2007-11-07T00:00:00Z,4.5,0,1
40,2007-10-08T00:00:00Z,30,2007-11-07T00:00:00Z,5.5,0,1
41,2007-10-15T00:00:00Z,1,2007-10-16T00:00:00Z,3.5,0,0
41,2007-10-15T00:00:00Z,1,2007-10-16T00:00:00Z,4.5,0,0
41,2007-10-15T00:00:00Z,1,2007-10-16T00:00:00Z,5.5,0,0
41,2007-10-15T00:00:00Z,7,2007-10-22T00:00:00Z,3.5,0,0
41,2007-10-15T00:00:00Z,7,2007-10-22T00:00:00Z,4.5,1,0
41,2007-10-15T00:00:00Z,7,2007-10-22T00:00:00Z,5.5,0,0
41,2007-10-15T00:00:00Z,30,2007-11-14T00:00:00Z,3.5,0,0
41,2007-10-15T00:00:00Z,30,2007-11-14T00:00:00Z,4.5,0,0
41,2007-10-15T00:00:00Z,30,2007-11-14T00:00:00Z,5.5,0,0
42,2007-10-22T00:00:00Z,1,2007-10-23T00:00:00Z,3.5,0,0
42,2007-10-22T00:00:00Z,1,2007-10-23T00:00:00Z,4.5,0,0
42,2007-10-22T00:00:00Z,1,2007-10-23T00:00:00Z,5.5,0,0
42,2007-10-22T00:00:00Z,7,2007-10-29T00:00:00Z,3.5,0,0
42,2007-10-22T00:00:00Z,7,2007-10-29T00:00:00Z,4.5,1,0
42,2007-10-22T00:00:00Z,7,2007-10-29T00:00:00Z,5.5,0,0
42,2007-10-22T00:00:00Z,30,2007-11-21T00:00:00Z,3.5,0,0
42,2007-10-22T00:00:00Z,30,2007-11-21T00:00:00Z,4.5,0,0
42,2007-10-22T00:00:00Z,30,2007-11-21T00:00:00Z,5.5,0,0
43,2007-10-29T00:00:00Z,1,2007-10-30T00:00:00Z,3.5,0,0
43,2007-10-29T00:00:00Z,1,2007-10-30T00:00:00Z,4.5,0,0
43,2007-10-29T00:00:00Z,1,2007-10-30T00:00:00Z,5.5,0,0
43,2007-10-29T00:00:00Z,7,2007-11-05T00:00:00Z,3.5,0,0
43,2007-10-29T00:00:00Z,7,2007-11-05T00:00:00Z,4.5,1,0
43,2007-10-29T00:00:00Z,7,2007-11-05T00:00:00Z,5.5,0,0
43,2007-10-29T00:00:00Z,30,2007-11-28T00:00:00Z,3.5,0,0
43,2007-10-29T00:00:00Z,30,2007-11-28T00:00:00Z,4.5,0,0
43,2007-10-29T00:00:00Z,30,2007-11-28T00:00:00Z,5.5,0,0
44,2007-11-05T00:00:00Z,1,2007-11-06T00:00:00Z,3.5,0,0
44,2007-11-05T00:00:00Z,1,2007-11-06T00:00:00Z,4.5,0,0
44,2007-11-05T00:00:00Z,1,2007-11-06T00:00:00Z,5.5,0,0
44,2007-11-05T00:00:00Z,7,2007-11-12T00:00:00Z,3.5,0,0
44,2007-11-05T00:00:00Z,7,2007-11-12T00:00:00Z,4.5,1,0
44,2007-11-05T00:00:00Z,7,2007-11-12T00:00:00Z,5.5,0,0
44,2007-11-05T00:00:00Z,30,2007-12-05T00:00:00Z,3.5,0,0
44,2007-11-05T00:00:00Z,30,2007-12-05T00:00:00Z,4.5,0,0
44,2007-11-05T00:00:00Z,30,2007-12-05T00:00:00Z,5.5,0,0
45,2007-11-12T00:00:00Z,1,2007-11-13T00:00:00Z,3.5,0,0
45,2007-11-12T00:00:00Z,1,2007-11-13T00:00:00Z,4.5,0,0
45,2007-11-12T00:00:00Z,1,2007-11-13T00:00:00Z,5.5,0,0
45,2007-11-12T00:00:00Z,7,2007-11-19T00:00:00Z,3.5,0,0
45,2007-11-12T00:00:00Z,7,2007-11-19T00:00:00Z,4.5,1,0
45,2007-11-12T00:00:00Z,7,2007-11-19T00:00:00Z,5.5,0,0
45,2007-11-12T00:00:00Z,30,2007-12-12T00:00:00Z,3.5,0,0
45,2007-11-12T00:00:00Z,30,2007-12-12T00:00:00Z,4.5,0,0
45,2007-11-12T00:00:00Z,30,2007-12-12T00:00:00Z,5.5,0,0
46,2007-11-19T00:00:00Z,1,2007-11-20T00:00:00Z,3.5,0,0
46,2007-11-19T00:00:00Z,1,2007-11-20T00:00:00Z,4.5,0,0
46,2007-11-19T00:00:00Z,1,2007-11-20T00:00:00Z,5.5,0,0
46,2007-11-19T00:00:00Z,7,2007-11-26T00:00:00Z,3.5,0,0
46,2007-11-19T00:00:00Z,7,2007-11-26T00:00:00Z,4.5,1,0
46,2007-11-19T00:00:00Z,7,2007-11-26T00:00:00Z,5.5,0,0
46,2007-11-19T00:00:00Z,30,2007-12-19T00:00:00Z,3.5,0,0
46,2007-11-19T00:00:00Z,30,2007-12-19T00:00:00Z,4.5,0,0
46,2007-11-19T00:00:00Z,30,2007-12-19T00:00:00Z,5.5,0,0
47,2007-11-26T00:00:00Z,1,2007-11-27T00:00:00Z,3.5,0,0
47,2007-11-26T00:00:00Z,1,2007-11-27T00:00:00Z,4.5,0,0
47,2007-11-26T00:00:00Z,1,2007-11-27T00:00:00Z,5.5,0,0
47,2007-11-26T00:00:00Z,7,2007-12-03T00:00:00Z,3.5,0,0
47,2007-11-26T00:00:00Z,7,2007-12-03T00:00:00Z,4.5,1,0
47,2007-11-26T00:00:00Z,7,2007-12-03T00:00:00Z,5.5,0,0
47,2007-11-26T00:00:00Z,30,2007-12-26T00:00:00Z,3.5,0,0
47,2007-11-26T00:00:00Z,30,2007-12-26T00:00:00Z,4.5,0,0
47,2007-11-26T00:00:00Z,30,2007-12-26T00:00:00Z,5.5,0,0
48,2007-12-03T00:00:00Z,1,2007-12-04T00:00:00Z,3.5,0,0
48,2007-12-03T00:00:00Z,1,2007-12-04T00:00:00Z,4.5,0,0
48,2007-12-03T00:00:00Z,1,2007-12-04T00:00:00Z,5.5,0,0
48,2007-12-03T00:00:00Z,7,2007-12-10T00:00:00Z,3.5,0,0
48,2007-12-03T00:00:00Z,7,2007-12-10T00:00:00Z,4.5,1,0
48,2007-12-03T00:00:00Z,7,2007-12-10T00:00:00Z,5.5,0,0
48,2007-12-03T00:00:00Z,30,2008-01-02T00:00:00Z,3.5,0,0
48,2007-12-03T00:00:00Z,30,2008-01-02T00:00:00Z,4.5,0,0
48,2007-12-03T00:00:00Z,30,2008-01-02T00:00:00Z,5.5,0,0
49,2007-12-10T00:00:00Z,1,2007-12-11T00:00:00Z,3.5,0,0
49,2007-12-10T00:00:00Z,1,2007-12-11T00:00:00Z,4.5,0,0
49,2007-12-10T00:00:00Z,1,2007-12-11T00:00:00Z,5.5,0,0
49,2007-12-10T00:00:00Z,7,2007-12-17T00:00:00Z,3.5,0,0
49,2007-12-10T00:00:00Z,7,2007-12-17T00:00:00Z,4.5,1,0
49,2007-12-10T00:00:00Z,7,2007-12-17T00:00:00Z,5.5,0,0
49,2007-12-10T00:00:00Z,30,2008-01-09T00:00:00Z,3.5,0,0
49,2007-12-10T00:00:00Z,30,2008-01-09T00:00:00Z,4.5,0,0
49,2007-12-10T00:00:00Z,30,2008-01-09T00:00:00Z,5.5,0,0
50,2007-12-17T00:00:00Z,1,2007-12-18T00:00:00Z,3.5,0,0
50,2007-12-17T00:00:00Z,1,2007-12-18T00:00:00Z,4.5,0,0
50,2007-12-17T00:00:00Z,1,2007-12-18T00:00:00Z,5.5,0,0
50,2007-12-17T00:00:00Z,7,2007-12-24T00:00:00Z,3.5,0,0
50,2007-12-17T00:00:00Z,7,2007-12-24T00:00:00Z,4.5,1,0
50,2007-12-17T00:00:00Z,7,2007-12-24T00:00:00Z,5.5,0,0
50,2007-12-17T00:00:00Z,30,2008-01-16T00:00:00Z,3.5,0,0
50,2007-12-17T00:00:00Z,30,2008-01-16T00:00:00Z,4.5,0,0
50,2007-12-17T00:00:00Z,30,2008-01-16T00:00:00Z,5.5,0,0
51,2007-12-24T00:00:00Z,1,2007-12-25T00:00:00Z,3.5,0,0
51,2007-12-24T00:00:00Z,1,2007-12-25T00:00:00Z,4.5,0,0
51,2007-12-24T00:00:00Z,1,2007-12-25T00:00:00Z,5.5,0,0
51,2007-12-24T00:00:00Z,7,2007-12-31T00:00:00Z,3.5,0,0
51,2007-12-24T00:00:00Z,7,2007-12-31T00:00:00Z,4.5,1,0
51,2007-12-24T00:00:00Z,7,2007-12-31T00:00:00Z,5.5,0,0
51,2007-12-24T00:00:00Z,30,2008-01-23T00:00:00Z,3.5,0,0
51,2007-12-24T00:00:00Z,30,2008-01-23T00:00:00Z,4.5,0,0
51,2007-12-24T00:00:00Z,30,2008-01-23T00:00:00Z,5.5,0,0
52,2007-12-31T00:00:00Z,1,2008-01-01T00:00:00Z,3.5,0,0
52,2007-12-31T00:00:00Z,1,2008-01-01T00:00:00Z,4.5,0,0
52,2007-12-31T00:00:00Z,1,2008-01-01T00:00:00Z,5.5,0,0
52,2007-12-31T00:00:00Z,7,2008-01-07T00:00:00Z,3.5,0,0
52,2007-12-31T00:00:00Z,7,2008-01-07T00:00:00Z,4.5,1,0
52,2007-12-31T00:00:00Z,7,2008-01-07T00:00:00Z,5.5,0,0
52,2007-12-31T00:00:00Z,30,2008-01-30T00:00:00Z,3.5,0,0
52,2007-12-31T00:00:00Z,30,2008-01-30T00:00:00Z,4.5,0,0
52,2007-12-31T00:00:00Z,30,2008-01-30T00:00:00Z,5.5,0,0
53,2008-01-07T00:00:00Z,1,2008-01-08T00:00:00Z,3.5,0,0
53,2008-01-07T00:00:00Z,1,2008-01-08T00:00:00Z,4.5,0,0
53,2008-01-07T00:00:00Z,1,2008-01-08T00:00:00Z,5.5,0,0
53,2008-01-07T00:00:00Z,7,2008-01-14T00:00:00Z,3.5,0,0
53,2008-01-07T00:00:00Z,7,2008-01-14T00:00:00Z,4.5,1,0
53,2008-01-07T00:00:00Z,7,2008-01-14T00:00:00Z,5.5,0,0
53,2008-01-07T00:00:00Z,30,2008-02-06T00:00:00Z,3.5,0,0
53,2008-01-07T00:00:00Z,30,2008-02-06T00:00:00Z,4.5,0,0
53,2008-01-07T00:00:00Z,30,2008-02-06T00:00:00Z,5.5,0,0
54,2008-01-14T00:00:00Z,1,2008-01-15T00:00:00Z,3.5,0,0
54,2008-01-14T00:00:00Z,1,2008-01-15T00:00:00Z,4.5,0,0
54,2008-01-14T00:00:00Z,1,2008-01-15T00:00:00Z,5.5,0,0
54,2008-01-14T00:00:00Z,7,2008-01-21T00:00:00Z,3.5,0,0
54,2008-01-14T00:00:00Z,7,2008-01-21T00:00:00Z,4.5,1,0
54,2008-01-14T00:00:00Z,7,2008-01-21T00:00:00Z,5.5,0,0
54,2008-01-14T00:00:00Z,30,2008-02-13T00:00:00Z,3.5,0,0
54,2008-01-14T00:00:00Z,30,2008-02-13T00:00:00Z,4.5,0,0
54,2008-01-14T00:00:00Z,30,2008-02-13T00:00:00Z,5.5,0,0
55,2008-01-21T00:00:00Z,1,2008-01-22T00:00:00Z,3.5,0,0
55,2008-01-21T00:00:00Z,1,2008-01-22T00:00:00Z,4.5,0,0
55,2008-01-21T00:00:00Z,1,2008-01-22T00:00:00Z,5.5,0,0
55,2008-01-21T00:00:00Z,7,2008-01-28T00:00:00Z,3.5,0,0
55,2008-01-21T00:00:00Z,7,2008-01-28T00:00:00Z,4.5,1,0
55,2008-01-21T00:00:00Z,7,2008-01-28T00:00:00Z,5.5,0,0
55,2008-01-21T00:00:00Z,30,2008-02-20T00:00:00Z,3.5,0,0
55,2008-01-21T00:00:00Z,30,2008-02-20T00:00:00Z,4.5,0,0
55,2008-01-21T00:00:00Z,30,2008-02-20T00:00:00Z,5.5,0,0
56,2008-01-28T00:00:00Z,1,2008-01-29T00:00:00Z,3.5,0,0
56,2008-01-28T00:00:00Z,1,2008-01-29T00:00:00Z,4.5,0,0
56,2008-01-28T00:00:00Z,1,2008-01-29T00:00:00Z,5.5,0,0
56,2008-01-28T00:00:00Z,7,2008-02-04T00:00:00Z,3.5,0,0
56,2008-01-28T00:00:00Z,7,2008-02-04T00:00:00Z,4.5,1,0
56,2008-01-28T00:00:00Z,7,2008-02-04T00:00:00Z,5.5,0,0
56,2008-01-28T00:00:00Z,30,2008-02-27T00:00:00Z,3.5,0,0
56,2008-01-28T00:00:00Z,30,2008-02-27T00:00:00Z,4.5,0,0
56,2008-01-28T00:00:00Z,30,2008-02-27T00:00:00Z,5.5,0,0
57,2008-02-04T00:00:00Z,1,2008-02-05T00:00:00Z,3.5,0,0
57,2008-02-04T00:00:00Z,1,2008-02-05T00:00:00Z,4.5,0,0
57,2008-02-04T00:00:00Z,1,2008-02-05T00:00:00Z,5.5,0,0
57,2008-02-04T00:00:00Z,7,2008-02-11T00:00:00Z,3.5,0,0
57,2008-02-04T00:00:00Z,7,2008-02-11T00:00:00Z,4.5,1,0
57,2008-02-04T00:00:00Z,7,2008-02-11T00:00:00Z,5.5,0,0
57,2008-02-04T00:00:00Z,30,2008-03-05T00:00:00Z,3.5,0,0
57,2008-02-04T00:00:00Z,30,2008-03-05T00:00:00Z,4.5,0,0
57,2008-02-04T00:00:00Z,30,2008-03-05T00:00:00Z,5.5,0,0
58,2008-02-11T00:00:00Z,1,2008-02-12T00:00:00Z,3.5,0,0
58,2008-02-11T00:00:00Z,1,2008-02-12T00:00:00Z,4.5,0,0
58,2008-02-11T00:00:00Z,1,2008-02-12T00:00:00Z,5.5,0,0
58,2008-02-11T00:00:00Z,7,2008-02-18T00:00:00Z,3.5,0,0
58,2008-02-11T00:00:00Z,7,2008-02-18T00:00:00Z,4.5,1,0
58,2008-02-11T00:00:00Z,7,2008-02-18T00:00:00Z,5.5,0,0
58,2008-02-11T00:00:00Z,30,2008-03-12T00:00:00Z,3.5,0,0
58,2008-02-11T00:00:00Z,30,2008-03-12T00:00:00Z,4.5,0,0
58,2008-02-11T00:00:00Z,30,2008-03-12T00:00:00Z,5.5,0,0
59,2008-02-18T00:00:00Z,1,2008-02-19T00:00:00Z,3.5,0,0
59,2008-02-18T00:00:00Z,1,2008-02-19T00:00:00Z,4.5,0,0
59,2008-02-18T00:00:00Z,1,2008-02-19T00:00:00Z,5.5,0,0
59,2008-02-18T00:00:00Z,7,2008-02-25T00:00:00Z,3.5,0,0
59,2008-02-18T00:00:00Z,7,2008-02-25T00:00:00Z,4.5,1,0
59,2008-02-18T00:00:00Z,7,2008-02-25T00:00:00Z,5.5,0,0
59,2008-02-18T00:00:00Z,30,2008-03-19T00:00:00Z,3.5,0,0
59,2008-02-18T00:00:00Z,30,2008-03-19T00:00:00Z,4.5,0,0
59,2008-02-18T00:00:00Z,30,2008-03-19T00:00:00Z,5.5,0,0
60,2008-02-25T00:00:00Z,1,2008-02-26T00:00:00Z,3.5,0,1
60,2008-02-25T00:00:00Z,1,2008-02-26T00:00:00Z,4.5,0,1
60,2008-02-25T00:00:00Z,1,2008-02-26T00:00:00Z,5.5,0,1
60,2008-02-25T00:00:00Z,7,2008-03-03T00:00:00Z,3.5,0,1
60,2008-02-25T00:00:00Z,7,2008-03-03T00:00:00Z,4.5,1,1
60,2008-02-25T00:00:00Z,7,2008-03-03T00:00:00Z,5.5,0,1
60,2008-02-25T00:00:00Z,30,2008-03-26T00:00:00Z,3.5,0,1
60,2008-02-25T00:00:00Z,30,2008-03-26T00:00:00Z,4.5,0,1
60,2008-02-25T00:00:00Z,30,2008-03-26T00:00:00Z,5.5,0,1
61,2008-03-03T00:00:00Z,1,2008-03-04T00:00:00Z,3.5,0,0
61,2008-03-03T00:00:00Z,1,2008-03-04T00:00:00Z,4.5,0,0
61,2008-03-03T00:00:00Z,1,2008-03-04T00:00:00Z,5.5,0,0
61,2008-03-03T00:00:00Z,7,2008-03-10T00:00:00Z,3.5,0,0
61,2008-03-03T00:00:00Z,7,2008-03-10T00:00:00Z,4.5,1,0
61,2008-03-03T00:00:00Z,7,2008-03-10T00:00:00Z,5.5,0,0
61,2008-03-03T00:00:00Z,30,2008-04-02T00:00:00Z,3.5,0,0
61,2008-03-03T00:00:00Z,30,2008-04-02T00:00:00Z,4.5,0,0
61,2008-03-03T00:00:00Z,30,2008-04-02T00:00:00Z,5.5,0,0
62,2008-03-10T00:00:00Z,1,2008-03-11T00:00:00Z,3.5,0,0
62,2008-03-10T00:00:00Z,1,2008-03-11T00:00:00Z,4.5,0,0
62,2008-03-10T00:00:00Z,1,2008-03-11T00:00:00Z,5.5,0,0
62,2008-03-10T00:00:00Z,7,2008-03-17T00:00:00Z,3.5,0,0
62,2008-03-10T00:00:00Z,7,2008-03-17T00:00:00Z,4.5,1,0
62,2008-03-10T00:00:00Z,7,2008-03-17T00:00:00Z,5.5,0,0
62,2008-03-10T00:00:00Z,30,2008-04-09T00:00:00Z,3.5,0,0
62,2008-03-10T00:00:00Z,30,2008-04-09T00:00:00Z,4.5,0,0
62,2008-03-10T00:00:00Z,30,2008-04-09T00:00:00Z,5.5,0,0
63,2008-03-17T00:00:00Z,1,2008-03-18T00:00:00Z,3.5,0,0
63,2008-03-17T00:00:00Z,1,2008-03-18T00:00:00Z,4.5,0,0
63,2008-03-17T00:00:00Z,1,2008-03-18T00:00:00Z,5.5,0,0
63,2008-03-17T00:00:00Z,7,2008-03-24T00:00:00Z,3.5,0,0
63,2008-03-17T00:00:00Z,7,2008-03-24T00:00:00Z,4.5,1,0
63,2008-03-17T00:00:00Z,7,2008-03-24T00:00:00Z,5.5,0,0
63,2008-03-17T00:00:00Z,30,2008-04-16T00:00:00Z,3.5,0,0
63,2008-03-17T00:00:00Z,30,2008-04-16T00:00:00Z,4.5,0,0
63,2008-03-17T00:00:00Z,30,2008-04-16T00:00:00Z,5.5,0,0
64,2008-03-24T00:00:00Z,1,2008-03-25T00:00:00Z,3.5,0,0
64,2008-03-24T00:00:00Z,1,2008-03-25T00:00:00Z,4.5,0,0
64,2008-03-24T00:00:00Z,1,2008-03-25T00:00:00Z,5.5,0,0
64,2008-03-24T00:00:00Z,7,2008-03-31T00:00:00Z,3.5,0,0
64,2008-03-24T00:00:00Z,7,2008-03-31T00:00:00Z,4.5,1,0
64,2008-03-24T00:00:00Z,7,2008-03-31T00:00:00Z,5.5,0,0
64,2008-03-24T00:00:00Z,30,2008-04-23T00:00:00Z,3.5,0,0
64,2008-03-24T00:00:00Z,30,2008-04-23T00:00:00Z,4.5,0,0
64,2008-03-24T00:00:00Z,30,2008-04-23T00:00:00Z,5.5,0,0
65,2008-03-31T00:00:00Z,1,2008-04-01T00:00:00Z,3.5,0,0
65,2008-03-31T00:00:00Z,1,2008-04-01T00:00:00Z,4.5,0,0
65,2008-03-31T00:00:00Z,1,2008-04-01T00:00:00Z,5.5,0,0
65,2008-03-31T00:00:00Z,7,2008-04-07T00:00:00Z,3.5,0,0
65,2008-03-31T00:00:00Z,7,2008-04-07T00:00:00Z,4.5,1,0
65,2008-03-31T00:00:00Z,7,2008-04-07T00:00:00Z,5.5,0,0
65,2008-03-31T00:00:00Z,30,2008-04-30T00:00:00Z,3.5,0,0
65,2008-03-31T00:00:00Z,30,2008-04-30T00:00:00Z,4.5,0,0
65,2008-03-31T00:00:00Z,30,2008-04-30T00:00:00Z,5.5,0,0
66,2008-04-07T00:00:00Z,1,2008-04-08T00:00:00Z,3.5,0,0
66,2008-04-07T00:00:00Z,1,2008-04-08T00:00:00Z,4.5,0,0
66,2008-04-07T00:00:00Z,1,2008-04-08T00:00:00Z,5.5,0,0
66,2008-04-07T00:00:00Z,7,2008-04-14T00:00:00Z,3.5,0,0
66,2008-04-07T00:00:00Z,7,2008-04-14T00:00:00Z,4.5,1,0
66,2008-04-07T00:00:00Z,7,2008-04-14T00:00:00Z,5.5,0,0
66,2008-04-07T00:00:00Z,30,2008-05-07T00:00:00Z,3.5,0,0
66,2008-04-07T00:00:00Z,30,2008-05-07T00:00:00Z,4.5,0,0
66,2008-04-07T00:00:00Z,30,2008-05-07T00:00:00Z,5.5,0,0
67,2008-04-14T00:00:00Z,1,2008-04-15T00:00:00Z,3.5,0,0
67,2008-04-14T00:00:00Z,1,2008-04-15T00:00:00Z,4.5,0,0
67,2008-04-14T00:00:00Z,1,2008-04-15T00:00:00Z,5.5,0,0
67,2008-04-14T00:00:00Z,7,2008-04-21T00:00:00Z,3.5,0,0
67,2008-04-14T00:00:00Z,7,2008-04-21T00:00:00Z,4.5,1,0
67,2008-04-14T00:00:00Z,7,2008-04-21T00:00:00Z,5.5,0,0
67,2008-04-14T00:00:00Z,30,2008-05-14T00:00:00Z,3.5,0,0
67,2008-04-14T00:00:00Z,30,2008-05-14T00:00:00Z,4.5,0,0
67,2008-04-14T00:00:00Z,30,2008-05-14T00:00:00Z,5.5,0,0
68,2008-04-21T00:00:00Z,1,2008-04-22T00:00:00Z,3.5,0,0
68,2008-04-21T00:00:00Z,1,2008-04-22T00:00:00Z,4.5,0,0
68,2008-04-21T00:00:00Z,1,2008-04-22T00:00:00Z,5.5,0,0
68,2008-04-21T00:00:00Z,7,2008-04-28T00:00:00Z,3.5,0,0
68,2008-04-21T00:00:00Z,7,2008-04-28T00:00:00Z,4.5,1,0
68,2008-04-21T00:00:00Z,7,2008-04-28T00:00:00Z,5.5,0,0
68,2008-04-21T00:00:00Z,30,2008-05-21T00:00:00Z,3.5,0,0
68,2008-04-21T00:00:00Z,30,2008-05-21T00:00:00Z,4.5,0,0
68,2008-04-21T00:00:00Z,30,2008-05-21T00:00:00Z,5.5,0,0
69,2008-04-28T00:00:00Z,1,2008-04-29T00:00:00Z,3.5,0,0
69,2008-04-28T00:00:00Z,1,2008-04-29T00:00:00Z,4.5,0,0
69,2008-04-28T00:00:00Z,1,2008-04-29T00:00:00Z,5.5,0,0
69,2008-04-28T00:00:00Z,7,2008-05-05T00:00:00Z,3.5,0,0
69,2008-04-28T00:00:00Z,7,2008-05-05T00:00:00Z,4.5,1,0
69,2008-04-28T00:00:00Z,7,2008-05-05T00:00:00Z,5.5,0,0
69,2008-04-28T00:00:00Z,30,2008-05-28T00:00:00Z,3.5,0,0
69,2008-04-28T00:00:00Z,30,2008-05-28T00:00:00Z,4.5,0,0
69,2008-04-28T00:00:00Z,30,2008-05-28T00:00:00Z,5.5,0,0
70,2008-05-05T00:00:00Z,1,2008-05-06T00:00:00Z,3.5,0,0
70,2008-05-05T00:00:00Z,1,2008-05-06T00:00:00Z,4.5,0,0
70,2008-05-05T00:00:00Z,1,2008-05-06T00:00:00Z,5.5,0,0
70,2008-05-05T00:00:00Z,7,2008-05-12T00:00:00Z,3.5,0,0
70,2008-05-05T00:00:00Z,7,2008-05-12T00:00:00Z,4.5,1,0
70,2008-05-05T00:00:00Z,7,2008-05-12T00:00:00Z,5.5,0,0
70,2008-05-05T00:00:00Z,30,2008-06-04T00:00:00Z,3.5,0,0
70,2008-05-05T00:00:00Z,30,2008-06-04T00:00:00Z,4.5,0,0
70,2008-05-05T00:00:00Z,30,2008-06-04T00:00:00Z,5.5,0,0
71,2008-05-12T00:00:00Z,1,2008-05-13T00:00:00Z,3.5,0,0
71,2008-05-12T00:00:00Z,1,2008-05-13T00:00:00Z,4.5,0,0
71,2008-05-12T00:00:00Z,1,2008-05-13T00:00:00Z,5.5,0,0
71,2008-05-12T00:00:00Z,7,2008-05-19T00:00:00Z,3.5,0,0
71,2008-05-12T00:00:00Z,7,2008-05-19T00:00:00Z,4.5,1,0
71,2008-05-12T00:00:00Z,7,2008-05-19T00:00:00Z,5.5,0,0
71,2008-05-12T00:00:00Z,30,2008-06-11T00:00:00Z,3.5,0,0
71,2008-05-12T00:00:00Z,30,2008-06-11T00:00:00Z,4.5,0,0
71,2008-05-12T00:00:00Z,30,2008-06-11T00:00:00Z,5.5,0,0
72,2008-05-19T00:00:00Z,1,2008-05-20T00:00:00Z,3.5,0,0
72,2008-05-19T00:00:00Z,1,2008-05-20T00:00:00Z,4.5,0,0
72,2008-05-19T00:00:00Z,1,2008-05-20T00:00:00Z,5.5,0,0
72,2008-05-19T00:00:00Z,7,2008-05-26T00:00:00Z,3.5,0,0
72,2008-05-19T00:00:00Z,7,2008-05-26T00:00:00Z,4.5,1,0
72,2008-05-19T00:00:00Z,7,2008-05-26T00:00:00Z,5.5,0,0
72,2008-05-19T00:00:00Z,30,2008-06-18T00:00:00Z,3.5,0,0
72,2008-05-19T00:00:00Z,30,2008-06-18T00:00:00Z,4.5,0,0
72,2008-05-19T00:00:00Z,30,2008-06-18T00:00:00Z,5.5,0,0
73,2008-05-26T00:00:00Z,1,2008-05-27T00:00:00Z,3.5,0,0
73,2008-05-26T00:00:00Z,1,2008-05-27T00:00:00Z,4.5,0,0
73,2008-05-26T00:00:00Z,1,2008-05-27T00:00:00Z,5.5,0,0
73,2008-05-26T00:00:00Z,7,2008-06-02T00:00:00Z,3.5,0,0
